Image_Source,Marque,Description,Prix,Taille,Lien,Vetement,label
https://d2hnh3d6vfy9oz.cloudfront.net/5mv59C0ykQJqsBL1hCVZ7NAqJIFvn1SAVv7_N8UAqMU/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2hoZHBhcGFt/dmsyMzMwdnpmaWJi/MW9tZGQ2bHY,Perpète,Sweat bigoût maxi vanille/menthe,"85,00 €",XS S M L XL XXL,https://www.wedressfair.fr/collections/sweat-bigout-maxi-vanille-menthe-perpete-w,Sweat,10
https://d2hnh3d6vfy9oz.cloudfront.net/BrHiKDO6ufLYzMN6TsQ8-rhoHPRDigQMH3yU5vMXoL0/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzh6djh6c2Zn/Z2Zrd25mZnRjcWlz/Mjhremkzd2c,Perpète,Sweat same same mixte,"85,00 €",XS S M L XL XXL,https://www.wedressfair.fr/collections/sweat-same-same-mixte-perpete-w,Sweat,10
https://d2hnh3d6vfy9oz.cloudfront.net/O2GZootZaobiH6dNRvDcxK8K0CQOZR4v9Oh5RNALuYk/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL215dXptMHI2/Yng2dmg5aTAyc2Uz/cW9oNjd2dXM,Perpète,Sweat saperlimaxi,"85,00 €",XS S M L XL XXL,https://www.wedressfair.fr/collections/sweat-saperlimaxi-perpete-w,Sweat,10
https://d2hnh3d6vfy9oz.cloudfront.net/ZP3fORqA2oxtrV7x31lNHTNFgwTZzCGHpR3kstNfjN4/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3JkY3pha3lv/cXduc3g0dHd4NXly/cThhNzQ1cnU,Nudie Jeans,Jean mom bleu en coton bio - breezy britt simply blue,"159,00 €",25/26 29/26 30/26 31/26 32/26 25/28 26/28 27/28 28/28 29/28 30/28 31/28 32/28 33/28 34/28,https://www.wedressfair.fr/collections/jean-mom-bleu-en-coton-bio-breezy-britt-simply-blue-nudie-jeans,Jean,7
https://d2hnh3d6vfy9oz.cloudfront.net/JMmoaIdbNsdrvRiG-IgP0uJudwEaZVO_koIPjqpS54A/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3FkOGQwZjl4/YjA2cXlncnp1bXBk/NDU5c3N2bWw,17h10,Jupe tailleur milan longue - noire,"195,00 €",34 36 38 40 42 44,https://www.wedressfair.fr/collections/jupe-tailleur-milan-longue-noire-17h10,Jupe,5
https://d2hnh3d6vfy9oz.cloudfront.net/qcjRaJjU2Sdmlocu_jPGy1mktskBD3DC6Aj3HzYT-t8/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2Rqd3czZG14/ZDJhNmx0eW5qcXhk/MGczejByazA,Bleu Tango,"Jupe couleur pastel ""facile"" motif liberté","130,00 €",M N P Q,https://www.wedressfair.fr/collections/jupe-couleur-pastel-facile-motif-liberte-bleu-tango,Jupe,5
https://d2hnh3d6vfy9oz.cloudfront.net/cAEqtOTYjdYVlL-vd8FTl1xihtLFmJ5Ehs-2AXl82xM/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzlsdGFxbXJn/ZnBqNjc0bWQ5ZGY5/c29maGR0YTU,Bleu Tango,"Jupe motif animalier ""facile"" jurassic park","130,00 €",M N O P,https://www.wedressfair.fr/collections/jupe-motif-animalier-facile-jurassic-park-bleu-tango,Jupe,5
https://d2hnh3d6vfy9oz.cloudfront.net/cMG80oIfxQ2jhby9Yn3ekWfqDal3OG5_Zq641ukKQ6c/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2dvM3liYTh0/NTVxaTBhaWF1cXE1/bjg2aXptb24,Colorful Standard,Lunettes de soleil en acetate biodegradable - 01 deep black solid lavender,"100,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/lunettes-de-soleil-en-acetate-biodegradable-01-deep-black-solid-lavender-colorful-standard,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/grFZUdvGVSwBgoJxvc4p9bBTyMx68OnQ5LOD4bKs1Ww/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2J6MTF3a3Ay/Nm43dzZwY3cxcGho/OTF0aHBweGQ,Samsoe Samsoe,Ceinture beige en cuir certifié - ibbi belt brown rice,"90,00 €",XS/S M/L,https://www.wedressfair.fr/collections/ceinture-beige-en-cuir-certifie-ibbi-belt-brown-rice-samsoe-samsoe,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/a6FY0ib4ChhayUXQ8-6Dh9MC-TdUbzCL7U7z5vW5tlA/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzNvcThjZGpx/MXhyZjN6ZG5lOW52/NnNsMm0zbWo,Colorful Standard,Lunettes de soleil en acetate biodegradable - 01 faded pink dark pink,"100,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/lunettes-de-soleil-en-acetate-biodegradable-01-faded-pink-dark-pink-colorful-standard,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/la1eapyya0OEpWUjSvhMln08vhwst_D6WiRpDSd3rfk/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2pvdnFwdW5j/Zzc0Njc2c2R2bWts/aTJqdTBzOWY,Colorful Standard,Lunettes de soleil en acetate biodegradable - 07 classic havana dark pink,"100,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/lunettes-de-soleil-en-acetate-biodegradable-07-classic-havana-dark-pink-colorful-standard,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/pP3eZs5ozM0fSdDxQMSWnXzIvBy4ygzkZMkAOrjNs7Y/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2RjNHBveXB2/amZlYmI4eHFlM3gz/dzZnc2oyNWE,Colorful Standard,Lunettes de soleil en acetate biodegradable - 07 sahara camel brown,"100,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/lunettes-de-soleil-en-acetate-biodegradable-07-sahara-camel-brown-colorful-standard,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/mPJsR6gMDBoPdqmMI6erXiN5Ceu9udOxUnMnjc38Msk/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2twMTZscnZm/MnhwMjJ1bzFrYTZ4/czRkOGY3Ymw,Thinking Mu,Jupe droite marine velours en coton bio - navy corduroy marsha skirt,"53,40 €",34 36 40 42,https://www.wedressfair.fr/collections/jupe-droite-marine-velours-en-coton-bio-navy-corduroy-marsha-skirt-thinking-mu,Jupe,5
https://d2hnh3d6vfy9oz.cloudfront.net/u_hPI3a4WMzRYHiwWWogjiWjk_TsqpF98eWXChi3FjM/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzl3YXZ1NDFk/eTE5a21hNzBqNDNt/d3c4eDEzM3c,Sandqvist,Sac à dos marine en coton bio et matière recyclée - august navy with black webbing,"109,00 €",12L,https://www.wedressfair.fr/collections/sac-a-dos-marine-en-coton-bio-et-matiere-recyclee-august-navy-with-black-webbing-sandqvist,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/SXfncItvwBfe09505uy-j8o9esZa6d476bGn6AR5uh0/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2pjMWJ0b28x/dDkzNnd0MjhudzFl/azVyZWpzeTk,Rotholz,Cropped bowling shirt navy,"109,00 €",XS S M L,https://www.wedressfair.fr/collections/cropped-bowling-shirt-navy-rotholz,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/G4qqfR3aF-nZC53ryFNNjhqxOuANjddjrYck9oD54Ic/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3V5eTYwZDYy/YjRhMWJ4YTV3NHF5/ZTRqNXczYmY,Patagonia,Veste imperméable noire en nylon recyclé - torrentshell 3l jkt black,"200,00 €",S L,https://www.wedressfair.fr/collections/veste-impermeable-noire-en-nylon-recycle-torrentshell-3l-jkt-black-patagonia,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/6FNfKqoA_4H1ip0oBM0lAKP3KDb2zn0bYLcgig0Zk-o/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2ZxdmpsZXlk/a3JkMDBpcDJtenR5/ZmIweDBvaDM,Samsoe Samsoe,Blazer oversize orange en recyclé et ecovero - haven blazer - orange,"280,00 €",S M,https://www.wedressfair.fr/collections/blazer-oversize-orange-en-recycle-et-ecovero-haven-blazer-orange-samsoe-samsoe,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/jGMjLRBvXnFH2tbR9Se4nZAIWxJ9oA4uv54qPBCB8yI/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzZmYWJ2czNz/MmNkdTZpOTZ2Mnpz/YjRmbnEwZW4,Kamena,Boucles d'oreilles en argent avec pierre en chrysoprase - small earrings sterling silver,"55,00 €",7 MM STONE SETTING,https://www.wedressfair.fr/collections/boucles-d-oreilles-en-argent-avec-pierre-en-chrysoprase-small-earrings-sterling-silver-kamena,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/1lHXVy2s_8PAEiKxT39jO8QVAZEDCmGeeU34vb3w3u4/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3Bhd3doNWpx/eGNxYWJpNHZwNDMx/MGVkaGs3MHQ,People Tree,Chaussettes rayées en coton bio - striped socks,"11,00 €",35 / 38 39 / 42,https://www.wedressfair.fr/collections/chaussettes-rayees-en-coton-bio-striped-socks-people-tree,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/h62Wx1cmqvtaR6-rJwvjLlNvgjSZ-cjfNirFv0vHAcs/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzFrYXFqcGxq/dGp0cWx3bTdjMHEw/cXZnN3F1eDU,Dear Denier,Chaussettes léopard en coton bio - freya leo knit,"12,00 €",36/38 39/41,https://www.wedressfair.fr/collections/chaussettes-leopard-en-coton-bio-freya-leo-knit-dear-denier,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/Y9Myd63Ap7HOSsY9f1jaekXrVMoB2st908iDVrnaRYc/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3NjcjVkbG9z/bDRiamQzY3l3bjlq/ZGs4aXc5OTU,INADEA,Crop top jade,"60,00 €",M L,https://www.wedressfair.fr/collections/crop-top-jade-inadea,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/JM5PQvszDvIrXB3MzCBI7pfEQrtsamWxuWX7QZ0kaOc/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2lnNHpnZnpw/OWVzMm9raGRmc3hn/b3RkczlyZXA,Narah Soleigh,Elise knit sweater - black & white striped,"160,00 €",XS S M L XL,https://www.wedressfair.fr/collections/elise-knit-sweater-black-white-striped-narah-soleigh,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/JeYEt_cmCgSY9bMJ5njSP1cc6OjYj1hVaGQC7n6Xu_c/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzVpNXdvcTYw/YnF6OTJzZmFtdXZ4/czhlNGk1Ymk,Belledonne Paris,Baskets blanches en cuir certifié - b5 white,"190,00 €",37 38 39 40 41 42 43,https://www.wedressfair.fr/collections/baskets-blanches-en-cuir-certifie-b5-white-belledonne-paris,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/4B_WwaIt_C2CZgrKF1bNXkaX7QMMVEHA75l4FQRFF9k/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL216cjdqOW9l/ejg2MzF3eGRmbWVy/bHViOW1wOWM,Veja,Baskets venturi vc suede almond peach-multico,"185,00 €",36 37 38 39 40 41,https://www.wedressfair.fr/collections/baskets-venturi-vc-suede-almond-peach-multico-veja,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/35wSFsnjq9o_qblzmeUeugflIXoSO-gCrvdBxSWFFV4/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzVxYTV1OWh0/eXQxbXA5Z3Zkdm5v/MmU5cWx5djk,Zèta Shoes,Baskets vegan blanches et vertes - alpha,"135,00 €",36 37 39 40 41 42 43 44 45,https://www.wedressfair.fr/collections/baskets-vegan-blanches-et-vertes-alpha-zeta-shoes,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/i5VO4TuAJHuR7TidDvz7_ZstyDWQom9AaR-d7K7k8kY/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2s2a2ZhMDN3/cWR1Yng2d2Y2Ym5m/N3lhaHcyZDE,Kleman,Sandales noires en cuir certifié - ballast vgt noir,"150,00 €",36 37 38 39 40,https://www.wedressfair.fr/collections/sandales-noires-en-cuir-certifie-ballast-vgt-noir-kleman,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/sTy9BCdqWJZmiB2YNF5nQt47n6JnLgDmIXenlqQw4uU/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3p2b2RmbTR6/Z2lkY3JrbDh3amlx/NHl5MGFzbnE,Kleman,Sandales roses en cuir certifiée - ballast vgt rose,"150,00 €",36 37 38 39 40,https://www.wedressfair.fr/collections/sandales-roses-en-cuir-certifiee-ballast-vgt-rose-kleman,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/dBhp1J5JF-VXot_NL5Hyq4d4Ew9_evA0DqkfztKZF48/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzhucjdyZGk5/eDdydHQxa2MzbHZs/czl1anF4dmU,Kleman,Sandales caramel en cuir certifié - ballast vgt caramel,"150,00 €",36 37 38 39 40,https://www.wedressfair.fr/collections/sandales-caramel-en-cuir-certifie-ballast-vgt-caramel-kleman,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/aDYFwI_hGqBEAo5Hg2v6eXq_N5lkY27G47oteC47eF0/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzMxaWhsZzg1/bWJvM2EwdG5sOGZo/enVzdHN3MzQ,Genuins,Sandales vertes en cuir certifié - hawaii velour verde,"69,00 €",36 37 38 39 40 41,https://www.wedressfair.fr/collections/sandales-vertes-en-cuir-certifie-hawaii-velour-verde-genuins,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/uSM7xTkArrnPWQ3L0ns3_Ts_cLu9zFA_BpewcBQ_OXM/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2F4YW1mcWFu/azNpM2d2enZpNHh3/YmxsYXV0am0,Genuins,Sandales camel en cuir certifié - hawaii leather camel,"59,00 €",36 37 38 39 40 41,https://www.wedressfair.fr/collections/sandales-camel-en-cuir-certifie-hawaii-leather-camel-genuins,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/NxEAnb8q_YnK99ZQEvqHg8jHWGxgVzve02TKiolx7_s/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzlhYjlqdmh2/dGxqdDZzdXg2b3c2/emN1NzAzbzQ,Genuins,Espadrilles beige en cuir certifié - sabina velours sand,"89,00 €",36 37 38 40 41,https://www.wedressfair.fr/collections/espadrilles-beige-en-cuir-certifie-sabina-velours-sand-genuins,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/EN8CY0CMEYOx4wYuRKUl2mZehVJWrt9ij5fa401JRc4/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzhwMjJiNDA0/dWRvZGczaTFlMWhp/M2o5Z3l1aTQ,Genuins,Espadrilles camel en cuir certifié - sabina velours mandorla,"89,00 €",36 37 38 39 40,https://www.wedressfair.fr/collections/espadrilles-camel-en-cuir-certifie-sabina-velours-mandorla-genuins,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/l0KLcS8JMs6O_Qn5yKhcp80-8-kki8ENxmHVU0svRcU/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2hrbWhiYXhw/NWxrODZxYmlpaGF4/cmdmemkyYmc,Genuins,Sandales bleues en cuir certifié - rosas jeans,"64,00 €",36 37 38 39 40,https://www.wedressfair.fr/collections/sandales-bleues-en-cuir-certifie-rosas-jeans-genuins,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/1EQTOlQ0kJxESc7XE1yqIDISmehWpjNtWjm0w7o-NIs/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3Y2MTNwZTR0/b3MyNjZ3OGJwdnk0/cXI4MGtvZTY,Colorful Standard,T-shirt vieux rose en coton bio - rosewood mist,"35,00 €",M L,https://www.wedressfair.fr/collections/t-shirt-vieux-rose-en-coton-bio-rosewood-mist-colorful-standard-rosewood-mist,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/SD2ZIPmz2h-eVoPtTzuorErwzp9SPh6DQCOdyBNlnHI/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2kwdWltZ2Qw/ZWk5cWFlN20wc2Jz/bnJydXRxOXo,Armedangels,T-shirt marine en coton bio - idaara night sky,"34,00 €",XS L XL,https://www.wedressfair.fr/collections/t-shirt-marine-en-coton-bio-idaara-night-sky-armedangels,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/4HfZWylZlx21RFOQ-c3vGbSRBrQGqYlyKru5dBN-G24/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2trYjJ6OG9l/aWcyaWFtbzdlbnV3/aHJpc3FyZXY,Colorful Standard,T-shirt oversize écru en coton bio - women oversized t-shirt ivory white,"35,00 €",M L,https://www.wedressfair.fr/collections/t-shirt-oversize-ecru-en-coton-bio-women-oversized-t-shirt-ivory-white-colorful-standard,T-shirt,3
https://d2hnh3d6vfy9oz.cloudfront.net/sR2JsQq8BeonlqjBzkeLhIgobGiyhP6Q1elclv126g8/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2VnNmlya3Rl/OHYwajVzd2pxcHZw/dDllNmExaTU,Thinking Mu,Top noir en tencel - black ricci top,"69,00 €",XS S M L,https://www.wedressfair.fr/collections/top-noir-en-tencel-black-ricci-top-thinking-mu,Top,6
https://d2hnh3d6vfy9oz.cloudfront.net/J1zyZ3tmBUiaf4-uud0sK8Bqm7brgHzeGq6Z5-Z3rIc/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzE1a2VxdzZt/ZHJtNXB2MDBjY2cw/d3A2d2p3YXo,WeDressFair,Sac de lavage - guppyfriend,"30,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/sac-de-lavage-guppyfriend-wedressfair,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/eGj5e9kQKIrQkENglWpcHamC4z-sPVwEMgu8-LstjIQ/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzN2cjJoNGxx/a3U2MTY5NWNxYTMx/OXVpZXhkY2o,Rotholz,Everyday pant black tonal stripe,"99,00 €",XS M L,https://www.wedressfair.fr/collections/everyday-pant-black-tonal-stripe-rotholz,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/xYMLw1Qi_CZYvJFI8HBrJU2XYXopjJtM_J2T7-Qdm90/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3EzcDBoNXB5/NHhyMW9xOGo0ajM4/Z2J0dmRqeTQ,Svetlana K,Pantalon misha - long - denim bleu ciel,"155,00 €",Taille 34 Taille 36 Taille 38 Taille 40 Taille 42 Taille 44 Taille 46,https://www.wedressfair.fr/collections/pantalon-misha-long-denim-bleu-ciel-svetlana-k,Pantalon,4
https://d2hnh3d6vfy9oz.cloudfront.net/Vw61lbRRuDrBel3X2O3wQyMCrkJel9G4JtpjFb_fYGc/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzc1OThsaWh6/eHVrZnFwdG43NjNu/ZWZhYWlvM3Q,Svetlana K,Pantalon mitya - longueur 7/8ème - denim bleu ciel,"155,00 €",Taille 34 Taille 36 Taille 38 Taille 40 Taille 42 Taille 44 Taille 46,https://www.wedressfair.fr/collections/pantalon-mitya-longueur-7-8eme-denim-bleu-ciel-svetlana-k,Pantalon,4
https://d2hnh3d6vfy9oz.cloudfront.net/gv98hsZ8w1LAH8yTVbmNHjRpNqhzw2xHUpy8Nif_7aY/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3U3ZHJsNjRz/NHo3cXVodDRkeWRh/NzhibWh1MTU,My Tailor is Joh,Le pantalon large lin bleu azur illusion,"195,00 €",34 36 38 40 42 44,https://www.wedressfair.fr/collections/le-pantalon-large-lin-bleu-azur-illusion-my-tailor-is-joh,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/ASXWf7dsezW9uq3omvuEryExgFdImLWHWKh2S6w6I3Y/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzJ4Z3Zoa280/amVseG9rcGZjZWo4/NG5nczhrb2U,My Tailor is Joh,Le pantalon large lin sable illusion,"195,00 €",34 36 38 40 42 44,https://www.wedressfair.fr/collections/le-pantalon-large-lin-sable-illusion-my-tailor-is-joh,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/cuVSkVKW8QbOQLERMm8dAT3GTtQPdIu3t7hcJRNEgMs/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3hucjNlZ2Yx/bmNyd2w4ZTl1Zmox/eHN6YzAwMHE,CHEZ NOUS.,Pantalon zliz - indigo,"185,00 €",XXS XS S M L XL XXL 3XL,https://www.wedressfair.fr/collections/pantalon-zliz-indigo-chez-nous,Pantalon,4
https://d2hnh3d6vfy9oz.cloudfront.net/7gk6Qi7HUfkb5ki_bD0xeHbAlvCkE2d_aD3QwEEV7Qw/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3NkcHpwa2dn/Y3Jsd3cwbTRmMzMx/cjRiaW5qajY,Walk with me,Sac baguette vert en recyclé - forest,"98,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/sac-baguette-vert-en-recycle-forest-walk-with-me,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/0oWLBCC9_3LW9Skx0kYUSazh4H5-E5RSDWnwn9akbj4/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzgxMHhoanZp/MnN5a3ZtZm03cTF2/b3M0aDF2YnM,Walk with me,Sac baguette rouge en recyclé - red,"98,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/sac-baguette-rouge-en-recycle-red-walk-with-me,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/U9yIrwRJkTYfF8mAS0WNrWhWgFnF4ArHiRiSgGB9J_I/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzMxczhlYXNw/aGdjZHZpZ2JwemZx/bDY5eWkzank,Walk with me,Sac baguette rose en recyclé - pink,"98,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/sac-baguette-rose-en-recycle-pink-walk-with-me,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/zvRRMVVlRLnls60sfPslk5LBTZTKtCL_-I0QNzVhTS4/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL25wNjY4Njgy/Mzl3a3gxdWY3Nnp4/anNlY3IyMjU,Walk with me,Sac baguette jaune en recyclé - yellow,"98,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/sac-baguette-jaune-en-recycle-yellow-walk-with-me,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/qKsTWf7ESaywbjNK4n6IIJSKXwiTH_DhSKYNN9WWyqE/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzlia3gycWF5/aG05bzB5OXM1N3lh/cXIybWlhcXo,Walk with me,Sac baguette bleu ciel en recyclé - light blue,"98,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/sac-baguette-bleu-ciel-en-recycle-light-blue-walk-with-me,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/dxPbDxNZe7FUPUVAuWzAO7H6-JvxjS_QOcNKVO9nYPo/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2w4YTU2Y3Vw/cjlydzA5cnloeHZ0/MXRjZmptNmE,Sandqvist,Sac à dos bleu marine avec anse en coton bio et matière recyclée - knut navy,"89,00 €",12L,https://www.wedressfair.fr/collections/sac-a-dos-bleu-marine-avec-anse-en-coton-bio-et-matiere-recyclee-knut-navy-sandqvist,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/R5zm3FExCAI-owH5L4uyJWEyekEPu5ObnrayPyUuDc4/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uLzcydnhnNzB0/YmljZWtoMGk2NzA3/cHVyNjIwemY,Wouf,"Pochette ordinateur en denim de coton bio - drew laptop sleeve 13"" & 14""","59,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/pochette-ordinateur-en-denim-de-coton-bio-drew-laptop-sleeve-13-14-wouf,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/Y102WproupsZOnndDnxewKNufUXMa8etXhm5smgFjUI/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2ltNXprOGc3/NmRxMXFidnUzMzU1/MG1ycXExOGM,Wouf,Pochette à motifs en denim de coton bio - sierra small pouch,"28,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/pochette-a-motifs-en-denim-de-coton-bio-sierra-small-pouch-wouf,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/bxzdRYrO1ObpX0jcZDqJoFP0QdadenDwQfLTZIHuzu8/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3Q5cmFwaWNj/ZzFweWVsd20wdWlr/Nnd6cjYzcTM,Wouf,Grande trousse de toilette en recyclé - gina large toiletry bag,"57,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/grande-trousse-de-toilette-en-recycle-gina-large-toiletry-bag-wouf,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/N3EItpEmRYOwCVrDa9A6qf1-OPXGdlAoBWMFaYEATDA/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL2prdzdoeXRh/ODkzdzI2NmQ4OGk4/YzVrcDFtcnA,Wouf,Pochette à motifs en recyclé - gina small pouch,"22,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/pochette-a-motifs-en-recycle-gina-small-pouch-wouf,Other,8
https://d2hnh3d6vfy9oz.cloudfront.net/1z-OeKLDyFEGMhbQ--hEGDkNvSOMnqSXjgQMGPh_B0M/w:100/czM6Ly93ZWRyZXNz/ZmFpci1wcm9kdWN0/aW9uL3dtMDdhNTBy/anh4czQ0MzFwYTdv/MmhtN3NkbG4,Wouf,Grande trousse de toilette en recyclé - yelli large toiletry bag,"57,00 €",TAILLE UNIQUE,https://www.wedressfair.fr/collections/grande-trousse-de-toilette-en-recycle-yelli-large-toiletry-bag-wouf,Other,8
